Dealer Code,Record Updated dt,LOGIN,Location Code,Customer Name,Customer Code,Customer Category,Invoice Number,Invoice Date,Parent,Sale return Date,Invoice Status,Voucher,Type,Part No,Part Name,UOM,HSN Number,Product Type,Product Category,GST Category,GST Sub-Category,Quantity,Unit Price,Line Item Discount %,Line Item Discount,Net Selling Price,Assessable Value,VAT %,VAT Amount,Freight Amt,Packaging Charges,CGST %,CGST Amt,SGST %,SGST Amt,UT GST %,UT GST Amt,IGST %,IGST Amt,Additional Tax Amt,Additional Tax Amt2,Additional Tax Amt3,Additional Tax Amt4,Additional Tax Amt5,Cess %,Cess Amt,Total Invoice Amount,Narration,Cancellation Date,Invoice Format,Executive Name,Additional Discount %,Cash Discount %,Credit Days,Invoice Type,FRT PKG CGST %,FRT PKG CGST AMT,FRT PKG SGST/UTGST %,FRT PKG SGST/UTGST AMT,FRT PKG IGST %,FRT PKG IGST AMT,FRT PKG CESS %,FRT PKG CESS AMT
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,88110ABA000RS,MIRROR ASSY R BACK(TBM BL002M)-88110ABA000RS,PC,70091090,Spare Parts,HHML Parts,PARTS,PARTS18,1,230,27.25,62.675,167.325,167.325,,0,,,9,15.05925,9,15.05925,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,88120ABA000RS,MIRROR ASSY L BACK(TBM BL002M)-88120ABA000RS,PC,70091090,Spare Parts,HHML Parts,PARTS,PARTS18,1,230,27.25,62.675,167.325,167.325,,0,,,9,15.05925,9,15.05925,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,961006203000S,BRG.BALL RADIAL6203-961006203000S,PC,84821020,Spare Parts,HHML Parts,PARTS,PARTS18,10,102,27.25,27.795,74.205,742.05,,0,,,9,6.67845,9,6.67845,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,980565773800S,SPARK PLUG-980565773800S,PC,85111000,Spare Parts,HHML Parts,PARTS,PARTS28,100,92,33.87,31.1604,60.83961,6083.961,,0,,,14,8.51754,14,8.51754,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,K06431KTNA701S,KIT BRAKE SHOE-K06431KTNA701S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,290,33.87,98.223,191.777,1917.77,,0,,,14,26.84878,14,26.84878,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,K40405KCCA901S,CHAIN COVER KIT (SPL/PAS)-K40405KCCA901S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,579,33.87,196.1073,382.8927,765.7854,,0,,,14,53.60498,14,53.60498,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,K50506KCCA900LS,KIT STEP-K50506KCCA900LS,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,234,33.87,79.2558,154.7442,1547.442,,0,,,14,21.66419,14,21.66419,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,J K HERO MOTORS30410-02-ARD-0920-12,30410-02-ARD-0920-12,ARD,30410BE23P3344,45066,Sale,,Open,Parts Invoice,Parts,K83834AAEAH00RS,KIT STRIPES-K83834AAEAH00RS,PC,39199090,Spare Parts,HHML Parts,PARTS,PARTS18,10,143,27.25,38.9675,104.03249,1040.3249,,0,,,9,9.36293,9,9.36293,0,0,0,0,0,0,0,0,0,0,0,77169.89178,30410-02-PSAO-0523-4251,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,"M/s. MISRI MOTO CORP,30410-02-PD-0820-",30410-02-PD-0820-,Part Distributor,30410BE23P3345,45066,Sale,,Closed,Parts Invoice,Parts,45100AANL00S,PANEL COMP FR BRAKE-45100AANL00S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,610,39.88,243.268,362.14785,724.2957,,0,,,14,50.7007,14,50.7007,0,0,0,0,0,0,0,0,0,0,0,1183.77395,30410-02-PSAO-0523-4297,,Tax Invoice,NINGA RAJU,,1.25,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,"M/s. MISRI MOTO CORP,30410-02-PD-0820-",30410-02-PD-0820-,Part Distributor,30410BE23P3345,45066,Sale,,Closed,Parts Invoice,Parts,90031ABG200S,BOLT A STUD 7X191.5-90031ABG200S,PC,73181500,Spare Parts,HHML Parts,PARTS,PARTS18,5,35,33.25,11.6375,23.07047,115.35235,,0,,,9,2.07634,9,2.07634,0,0,0,0,0,0,0,0,0,0,0,1183.77395,30410-02-PSAO-0523-4297,,Tax Invoice,NINGA RAJU,,1.25,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,"M/s. MISRI MOTO CORP,30410-02-PD-0820-",30410-02-PD-0820-,Part Distributor,30410BE23P3345,45066,Sale,,Closed,Parts Invoice,Parts,90032ABG200S,BOLT B STUD 7X196.5-90032ABG200S,PC,73201011,Spare Parts,HHML Parts,PARTS,PARTS18,5,31,33.25,10.3075,20.43384,102.1692,,0,,,9,1.83905,9,1.83905,0,0,0,0,0,0,0,0,0,0,0,1183.77395,30410-02-PSAO-0523-4297,,Tax Invoice,NINGA RAJU,,1.25,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,T K N MOTORS30410-02-ARD-1020-27,30410-02-ARD-1020-27,ARD,30410BE23P3346,45066,Sale,,Open,Parts Invoice,Parts,SPDMCYL02SS,HERO 4T PLUS 900 ML MA2-SPDMCYL02SS,PC,27101972,Spare Parts,HHML Oil,PARTS,PARTS18,40,350,38.18,133.63,216.37,8654.8,,0,,,9,19.4733,9,19.4733,0,0,0,0,0,0,0,0,0,0,0,10212.664,30410-02-PSAO-0523-4298,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,KEERTHI MOTORS30410-02-SSP-1020-5,30410-02-SSP-1020-5,SSP,30410BE23P3347,45066,Sale,,Open,Parts Invoice,Parts,64303AAL510S,FRONT GRILL CHROME GARNISH-64303AAL510S,PC,87141090,Spare Parts,Seat Cover PL,PARTS,PARTS28,1,399,35.87,143.1213,255.8787,255.8787,,0,,,14,35.82302,14,35.82302,0,0,0,0,0,0,0,0,0,0,0,327.52474,30410-02-PSAO-0523-4299,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,SRI SAI MOTORS30410-02-ARD-1120-31,30410-02-ARD-1120-31,ARD,30410BE23P3348,45066,Sale,,Open,Parts Invoice,Parts,SPDMCYL02SS,HERO 4T PLUS 900 ML MA2-SPDMCYL02SS,PC,27101972,Spare Parts,HHML Oil,PARTS,PARTS18,60,350,38.18,133.63,216.37,12982.2,,0,,,9,19.4733,9,19.4733,0,0,0,0,0,0,0,0,0,0,0,15318.996,30410-02-PSAO-0523-4300,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,18300AAL901S,MUFFLER COMP EXH-18300AAL901S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,1,11165,36.51,4076.3415,7088.6585,7088.6585,,0,,,14,992.41219,14,992.41219,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,3360BABW001S,WINKER ASSY R RR-3360BABW001S,PC,85122010,Spare Parts,HHML Parts,PARTS,PARTS18,5,138,29.95,41.331,96.669,483.345,,0,,,9,8.70021,9,8.70021,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,36532AAF401S,OXYGEN SENSOR(NON HEATED)-36532AAF401S,PC,90271000,Spare Parts,HHML Parts,PARTS,PARTS18,2,1010,29.95,302.495,707.505,1415.01,,0,,,9,63.67545,9,63.67545,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,38110KCC900S,HORN COMP HIGH-38110KCC900S,PC,85123010,Spare Parts,HHML Parts,PARTS,PARTS18,5,225,29.95,67.3875,157.61249,788.06245,,0,,,9,14.18513,9,14.18513,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,45475AAHF00S,CABLE COMP FR BRAKE-45475AAHF00S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,185,36.51,67.5435,117.4565,234.913,,0,,,14,16.44391,14,16.44391,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,DYUTHI MOTORS PVT LTD30410-02-DLR-0820-3,30410-02-DLR-0820-3,Dealer,30410BE23P3349,45066,Sale,,Open,Parts Invoice,Parts,91001GF6000S,BRG.BALLRADIAL-91001GF6000S,PC,84821030,Spare Parts,HHML Parts,PARTS,PARTS18,10,180,29.95,53.91,126.09,1260.9,,0,,,9,11.3481,9,11.3481,0,0,0,0,0,0,0,0,0,0,0,14032.00617,30410-02-PSAO-0523-4285,,Tax Invoice,VINAY BIKAMCHAND,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,06455AANE00S,"KIT, PAD FR-06455AANE00S",PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,2,440,36.51,160.644,279.356,558.712,,0,,,14,39.10984,14,39.10984,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,1120A198900S,CRANK CASE ASSY LEFT-1120A198900S,PC,84099192,Spare Parts,HHML Parts,PARTS,PARTS28,1,2300,36.51,839.73,1460.27,1460.27,,0,,,14,204.4378,14,204.4378,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,11393KWK900S,GASKET R COVER-11393KWK900S,PC,40169340,Spare Parts,HHML Parts,PARTS,PARTS18,10,80,29.95,23.96,56.04,560.4,,0,,,9,5.0436,9,5.0436,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,11394AAF4099S,"GSKT, R CRANK CASE COVER-11394AAF4099S",PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,15,70,29.95,20.965,49.035,735.525,,0,,,9,4.41315,9,4.41315,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,12209GB4685S,SEAL VALVE STEM-12209GB4685S,PC,40169330,Spare Parts,HHML Parts,PARTS,PARTS18,30,42,29.95,12.579,29.421,882.63,,0,,,9,2.64789,9,2.64789,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,12341AAT000S,COVER L CYLINDER HEAD SIDE-12341AAT000S,PC,84099192,Spare Parts,HHML Parts,PARTS,PARTS28,1,134,36.51,48.9234,85.07661,85.07661,,0,,,14,11.91072,14,11.91072,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,12394AAH00099S,GASKET CYL HEAD R SIDE COVER-12394AAH00099S,PC,48239030,Spare Parts,HHML Parts,PARTS,PARTS18,30,8,29.95,2.396,5.604,168.12,,0,,,9,0.50436,9,0.50436,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,13000AAF000S,CRANK SHAFT COMP-13000AAF000S,PC,84831099,Spare Parts,HHML Parts,PARTS,PARTS18,1,4550,29.95,1362.725,3187.275,3187.275,,0,,,9,286.85475,9,286.85475,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,13000ABG000S,CRANKSHAFT COMP-13000ABG000S,PC,84831099,Spare Parts,HHML Parts,PARTS,PARTS18,1,3800,29.95,1138.1,2661.9,2661.9,,0,,,9,239.571,9,239.571,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,13000KCC900S,CRANK SHAFT COMP.-13000KCC900S,PC,84831099,Spare Parts,HHML Parts,PARTS,PARTS18,1,3775,29.95,1130.6125,2644.38749,2644.38749,,0,,,9,237.99488,9,237.99488,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,14566086030S,HEAD.TENS.PUSH ROD-14566086030S,PC,40169990,Spare Parts,HHML Parts,PARTS,PARTS18,20,15,29.95,4.4925,10.50749,210.1498,,0,,,9,0.94568,9,0.94568,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,14615035010S,PIN GUIDE ROLLER-14615035010S,PC,73181900,Spare Parts,HHML Parts,PARTS,PARTS18,10,16,29.95,4.792,11.208,112.08,,0,,,9,1.00872,9,1.00872,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,16155KST901S,VALVE COMP FLOAT-16155KST901S,PC,84099111,Spare Parts,HHML Parts,PARTS,PARTS28,5,163,36.51,59.5113,103.4887,517.4435,,0,,,14,14.48842,14,14.48842,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,17208AAT00099S,HOLDER COMP ELEMENT-17208AAT00099S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,10,244,36.51,89.0844,154.91561,1549.1561,,0,,,14,21.68818,14,21.68818,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,17208ABW000S,HOLDER COMP ELEMENT-17208ABW000S,PC,84213100,Spare Parts,HHML Parts,PARTS,PARTS18,2,219,29.95,65.5905,153.40949,306.81898,,0,,,9,13.80686,9,13.80686,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,17213AACA0099S,ELEMENT AIR CLEANER-17213AACA0099S,PC,84213100,Spare Parts,HHML Parts,PARTS,PARTS18,10,168,29.95,50.316,117.684,1176.84,,0,,,9,10.59156,9,10.59156,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,17910KWH970S,CABLE COMP THROT-17910KWH970S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,5,100,36.51,36.51,63.49,317.45,,0,,,14,8.8886,14,8.8886,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,18291KTC900S,GASKET EXHAUST PIPE-18291KTC900S,PC,84841090,Spare Parts,HHML Parts,PARTS,PARTS18,50,10,29.95,2.995,7.005,350.25,,0,,,9,0.63045,9,0.63045,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,18292GY1610S,GASKET EXH.PIPE-18292GY1610S,PC,84841090,Spare Parts,HHML Parts,PARTS,PARTS18,10,22,29.95,6.589,15.411,154.11,,0,,,9,1.38699,9,1.38699,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,18645MT4730S,GASKET AIR FEED PIPE-18645MT4730S,PC,84841090,Spare Parts,HHML Parts,PARTS,PARTS18,30,5,29.95,1.4975,3.50249,105.0747,,0,,,9,0.31523,9,0.31523,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,20K1110S,CHAIN SPROCKET KIT-20K1110S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,20,860,36.51,313.986,546.014,10920.28,,0,,,14,76.44196,14,76.44196,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,21K130LS,CYLINDER STD KIT-21K130LS,PC,84099191,Spare Parts,HHML Parts,PARTS,PARTS28,4,2160,36.51,788.616,1371.384,5485.536,,0,,,14,191.99376,14,191.99376,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,21K220S,CYLINDER KIT (PASSION PRO)-21K220S,PC,84099191,Spare Parts,HHML Parts,PARTS,PARTS28,2,2920,36.51,1066.092,1853.908,3707.816,,0,,,14,259.54712,14,259.54712,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,22870KCC900S,CABLE COMP. CLUTCH-22870KCC900S,PC,87141090,Spare Parts,HHML Parts,PARTS,PARTS28,30,105,36.51,38.3355,66.6645,1999.935,,0,,,14,9.33303,14,9.33303,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,22K130LS,CAM.CHAIN KIT-22K130LS,PC,73151100,Spare Parts,HHML Parts,PARTS,PARTS18,10,450,29.95,134.775,315.225,3152.25,,0,,,9,28.37025,9,28.37025,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,24211GF6000RS,FORK GEAR SHIFT-24211GF6000RS,PC,84839000,Spare Parts,HHML Parts,PARTS,PARTS18,10,290,29.95,86.855,203.145,2031.45,,0,,,9,18.28305,9,18.28305,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,28120KWA942S,OUTER COMP. STARTING CLUTCH-28120KWA942S,PC,84836090,Spare Parts,HHML Parts,PARTS,PARTS18,1,610,29.95,182.695,427.305,427.305,,0,,,9,38.45745,9,38.45745,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
30410,45066,30410G01,B,NAVEEN MOTORS30410-02-SSP-1120-12,30410-02-SSP-1120-12,SSP,30410BE23P3350,45066,Sale,,Open,Parts Invoice,Parts,29K210S,SPEEDOMETER DRIVE KIT-29K210S,PC,90292020,Spare Parts,HHML Parts,PARTS,PARTS18,10,57,29.95,17.0715,39.92849,399.2849,,0,,,9,3.59357,9,3.59357,0,0,0,0,0,0,0,0,0,0,0,111597.3693,30410-02-PSAO-0523-4234,,Tax Invoice,NINGA RAJU,,,,Credit,0,0,0,0,0,0,0,0
